date,type,frontiere,valeur
2021-05-01,Solde,Italie,1.686653
2021-06-01,Solde,Italie,1.610529
2021-07-01,Solde,Italie,2.0906556
2021-08-01,Solde,Italie,1.6705715
2021-09-01,Solde,Italie,1.8675268
2021-10-01,Solde,Italie,2.1417799
2021-11-01,Solde,Italie,1.0459039
2021-12-01,Solde,Italie,0.7733841
2022-01-01,Solde,Italie,0.9790232
2022-02-01,Solde,Italie,1.7364632
2022-03-01,Solde,Italie,1.0943371
2022-04-01,Solde,Italie,1.3345805
2022-05-01,Solde,Italie,2.091186
2022-06-01,Solde,Italie,1.4124155
2022-07-01,Solde,Italie,1.7140265
2022-08-01,Solde,Italie,0.8042893
2022-09-01,Solde,Italie,1.6129693
2022-10-01,Solde,Italie,1.9993911
2022-11-01,Solde,Italie,2.0633783
2022-12-01,Solde,Italie,1.0711135
2023-01-01,Solde,Italie,1.9169807
2023-02-01,Solde,Italie,2.0068159
2023-03-01,Solde,Italie,1.6987864
2023-04-01,Solde,Italie,1.8410814
2023-05-01,Solde,Italie,1.7061629
2023-06-01,Solde,Italie,1.1366658
2023-07-01,Solde,Italie,1.8715417
2023-08-01,Solde,Italie,1.2987216
2023-09-01,Solde,Italie,1.2275755
2023-10-01,Solde,Italie,1.7337397
2023-11-01,Solde,Italie,1.7237432
2023-12-01,Solde,Italie,1.8755118
2024-01-01,Solde,Italie,2.5237451
2024-02-01,Solde,Italie,2.6129786
2024-03-01,Solde,Italie,1.5500878
2024-04-01,Solde,Italie,1.056056
2024-05-01,Solde,Italie,1.767213
2024-06-01,Solde,Italie,1.4487984
2024-07-01,Solde,Italie,2.0377713
2024-08-01,Solde,Italie,1.8895514
2024-09-01,Solde,Italie,1.3829779
2024-10-01,Solde,Italie,1.6321969
2024-11-01,Solde,Italie,2.1069266
2024-12-01,Solde,Italie,2.26168625
2025-01-01,Solde,Italie,2.69356355
2025-02-01,Solde,Italie,2.203002725
2025-03-01,Solde,Italie,2.072900075
2025-04-01,Solde,Italie,1.744385225
2025-05-01,Solde,Italie,2.018758525
2025-06-01,Solde,Italie,2.203562525
2025-07-01,Solde,Italie,2.046053275
2025-08-01,Solde,Italie,1.618735125
2025-09-01,Solde,Italie,1.793533975
2005-01-01,Exportations,Grande-Bretagne,0.8616795
2005-02-01,Exportations,Grande-Bretagne,0.6135845
2005-03-01,Exportations,Grande-Bretagne,0.852984
2005-04-01,Exportations,Grande-Bretagne,0.853422
2005-05-01,Exportations,Grande-Bretagne,1.1150765
2005-06-01,Exportations,Grande-Bretagne,0.7842235
2005-07-01,Exportations,Grande-Bretagne,0.8410675
2005-08-01,Exportations,Grande-Bretagne,1.2283635
2005-09-01,Exportations,Grande-Bretagne,0.70007
2005-10-01,Exportations,Grande-Bretagne,1.1134785
2005-11-01,Exportations,Grande-Bretagne,1.22018
2005-12-01,Exportations,Grande-Bretagne,1.11789
2006-01-01,Exportations,Grande-Bretagne,0.9472475
2006-02-01,Exportations,Grande-Bretagne,0.5964275
2006-03-01,Exportations,Grande-Bretagne,1.103969
2006-04-01,Exportations,Grande-Bretagne,1.374324
2006-05-01,Exportations,Grande-Bretagne,1.297429
2006-06-01,Exportations,Grande-Bretagne,0.662243
2006-07-01,Exportations,Grande-Bretagne,0.7254695
2006-08-01,Exportations,Grande-Bretagne,0.9443005
2006-09-01,Exportations,Grande-Bretagne,0.62288
2006-10-01,Exportations,Grande-Bretagne,0.916738
2006-11-01,Exportations,Grande-Bretagne,0.920092
2006-12-01,Exportations,Grande-Bretagne,0.5944045
2007-01-01,Exportations,Grande-Bretagne,0.672814
2007-02-01,Exportations,Grande-Bretagne,0.5369815
2007-03-01,Exportations,Grande-Bretagne,0.746579
2007-04-01,Exportations,Grande-Bretagne,0.348179
2007-05-01,Exportations,Grande-Bretagne,0.678637
2007-06-01,Exportations,Grande-Bretagne,0.9310325
2007-07-01,Exportations,Grande-Bretagne,1.0170485
2007-08-01,Exportations,Grande-Bretagne,1.2227135
2007-09-01,Exportations,Grande-Bretagne,0.93279
2007-10-01,Exportations,Grande-Bretagne,0.63319237
2007-11-01,Exportations,Grande-Bretagne,0.24587555
2007-12-01,Exportations,Grande-Bretagne,0.346279621
2008-01-01,Exportations,Grande-Bretagne,1.014804849
2008-02-01,Exportations,Grande-Bretagne,0.848271451
2008-03-01,Exportations,Grande-Bretagne,0.789169974
2008-04-01,Exportations,Grande-Bretagne,1.0190330115
2008-05-01,Exportations,Grande-Bretagne,1.4494975025
2008-06-01,Exportations,Grande-Bretagne,1.2789292185
2008-07-01,Exportations,Grande-Bretagne,1.392808845
2008-08-01,Exportations,Grande-Bretagne,1.2971206285
2008-09-01,Exportations,Grande-Bretagne,1.144834721
2008-10-01,Exportations,Grande-Bretagne,0.737152397
2008-11-01,Exportations,Grande-Bretagne,0.7207532645
2008-12-01,Exportations,Grande-Bretagne,0.530580293
2009-01-01,Exportations,Grande-Bretagne,0.443571661
2009-02-01,Exportations,Grande-Bretagne,0.4137038925
2009-03-01,Exportations,Grande-Bretagne,0.5238187875
2009-04-01,Exportations,Grande-Bretagne,0.940083981
2009-05-01,Exportations,Grande-Bretagne,1.291240383
2009-06-01,Exportations,Grande-Bretagne,0.7720191025
2009-07-01,Exportations,Grande-Bretagne,0.8285193605
2009-08-01,Exportations,Grande-Bretagne,0.5995530395
2009-09-01,Exportations,Grande-Bretagne,0.1860931455
2009-10-01,Exportations,Grande-Bretagne,0.04774
2009-11-01,Exportations,Grande-Bretagne,0.305367
2009-12-01,Exportations,Grande-Bretagne,0.3319615
2010-01-01,Exportations,Grande-Bretagne,0.141729
2010-02-01,Exportations,Grande-Bretagne,0.217781496
2010-03-01,Exportations,Grande-Bretagne,0.334219
2010-04-01,Exportations,Grande-Bretagne,0.375039995
2010-05-01,Exportations,Grande-Bretagne,0.6652349935
2010-06-01,Exportations,Grande-Bretagne,0.989598995
2010-07-01,Exportations,Grande-Bretagne,1.030075
2010-08-01,Exportations,Grande-Bretagne,1.2956175
2010-09-01,Exportations,Grande-Bretagne,0.5894796485
2010-10-01,Exportations,Grande-Bretagne,0.239809491
2010-11-01,Exportations,Grande-Bretagne,0.545755459
2010-12-01,Exportations,Grande-Bretagne,0.665458858
2011-01-01,Exportations,Grande-Bretagne,0.7357545835
2011-02-01,Exportations,Grande-Bretagne,0.5084746765
2011-03-01,Exportations,Grande-Bretagne,0.4918743355
2011-04-01,Exportations,Grande-Bretagne,0.4823277735
2011-05-01,Exportations,Grande-Bretagne,0.355570626
2011-06-01,Exportations,Grande-Bretagne,0.5680239365
2011-07-01,Exportations,Grande-Bretagne,0.665833554
2011-08-01,Exportations,Grande-Bretagne,0.604114312
2011-09-01,Exportations,Grande-Bretagne,0.3531200185
2011-10-01,Exportations,Grande-Bretagne,0.246259731
2011-11-01,Exportations,Grande-Bretagne,0.309834055
2011-12-01,Exportations,Grande-Bretagne,0.825167946
2012-01-01,Exportations,Grande-Bretagne,0.977767241
2012-02-01,Exportations,Grande-Bretagne,0.1215883855
2012-03-01,Exportations,Grande-Bretagne,0.603164455
2012-04-01,Exportations,Grande-Bretagne,0.5675748545
2012-05-01,Exportations,Grande-Bretagne,0.695031377
2012-06-01,Exportations,Grande-Bretagne,0.451271667
2012-07-01,Exportations,Grande-Bretagne,0.822341998
2012-08-01,Exportations,Grande-Bretagne,1.010933689
2012-09-01,Exportations,Grande-Bretagne,1.030844974
2012-10-01,Exportations,Grande-Bretagne,0.212098495
2012-11-01,Exportations,Grande-Bretagne,0.6150939425
2012-12-01,Exportations,Grande-Bretagne,0.5655071705
2013-01-01,Exportations,Grande-Bretagne,0.550501479
2013-02-01,Exportations,Grande-Bretagne,0.529315838
2013-03-01,Exportations,Grande-Bretagne,0.6113423195
2013-04-01,Exportations,Grande-Bretagne,0.862276134
2013-05-01,Exportations,Grande-Bretagne,1.073541904
2013-06-01,Exportations,Grande-Bretagne,0.9276508645
2013-07-01,Exportations,Grande-Bretagne,1.401322102
2013-08-01,Exportations,Grande-Bretagne,1.198332102
2013-09-01,Exportations,Grande-Bretagne,1.172023964
2013-10-01,Exportations,Grande-Bretagne,0.879744209
2013-11-01,Exportations,Grande-Bretagne,0.9739431525
2013-12-01,Exportations,Grande-Bretagne,0.829194692
2014-01-01,Exportations,Grande-Bretagne,1.4054544145
2014-02-01,Exportations,Grande-Bretagne,1.278566
2014-03-01,Exportations,Grande-Bretagne,0.981343
2014-04-01,Exportations,Grande-Bretagne,1.307833
2014-05-01,Exportations,Grande-Bretagne,1.417551
2014-06-01,Exportations,Grande-Bretagne,1.076581
2014-07-01,Exportations,Grande-Bretagne,1.4172685
2014-08-01,Exportations,Grande-Bretagne,1.4296235
2014-09-01,Exportations,Grande-Bretagne,1.2683467155
2014-10-01,Exportations,Grande-Bretagne,0.9414400345
2014-11-01,Exportations,Grande-Bretagne,1.362764412
2014-12-01,Exportations,Grande-Bretagne,1.2689671355
2015-01-01,Exportations,Grande-Bretagne,1.0904610145
2015-02-01,Exportations,Grande-Bretagne,1.0225332775
2015-03-01,Exportations,Grande-Bretagne,1.160968517
2015-04-01,Exportations,Grande-Bretagne,1.3127159515
2015-05-01,Exportations,Grande-Bretagne,1.4040703625
2015-06-01,Exportations,Grande-Bretagne,1.3200278665
2015-07-01,Exportations,Grande-Bretagne,1.3663693295
2015-08-01,Exportations,Grande-Bretagne,1.3423345355
2015-09-01,Exportations,Grande-Bretagne,1.3454105115
2015-10-01,Exportations,Grande-Bretagne,0.870793404
2015-11-01,Exportations,Grande-Bretagne,0.9056482325
2015-12-01,Exportations,Grande-Bretagne,1.0823921005
2016-01-01,Exportations,Grande-Bretagne,1.2060533595
2016-02-01,Exportations,Grande-Bretagne,1.345168328
2016-03-01,Exportations,Grande-Bretagne,1.450347439
2016-04-01,Exportations,Grande-Bretagne,1.125022928
2016-05-01,Exportations,Grande-Bretagne,1.359351469
2016-06-01,Exportations,Grande-Bretagne,1.2264668285
2016-07-01,Exportations,Grande-Bretagne,1.1222863365
2016-08-01,Exportations,Grande-Bretagne,1.1079072745
2016-09-01,Exportations,Grande-Bretagne,0.588248121
2016-10-01,Exportations,Grande-Bretagne,0.2584396885
2016-11-01,Exportations,Grande-Bretagne,0.379888812
2016-12-01,Exportations,Grande-Bretagne,0.204979347
2017-01-01,Exportations,Grande-Bretagne,0.0807766255
2017-02-01,Exportations,Grande-Bretagne,0.5211301885
2017-03-01,Exportations,Grande-Bretagne,1.3159159785
2017-04-01,Exportations,Grande-Bretagne,1.303994079
2017-05-01,Exportations,Grande-Bretagne,1.219145987
2017-06-01,Exportations,Grande-Bretagne,0.9015641065
2017-07-01,Exportations,Grande-Bretagne,1.20802233
2017-08-01,Exportations,Grande-Bretagne,1.1907341725
2017-09-01,Exportations,Grande-Bretagne,0.827058
2017-10-01,Exportations,Grande-Bretagne,0.564402746
2017-11-01,Exportations,Grande-Bretagne,0.3465314885
2017-12-01,Exportations,Grande-Bretagne,0.699577254
2018-01-01,Exportations,Grande-Bretagne,1.426148
2018-02-01,Exportations,Grande-Bretagne,1.119072752
2018-03-01,Exportations,Grande-Bretagne,1.111327543
2018-04-01,Exportations,Grande-Bretagne,1.030874
2018-05-01,Exportations,Grande-Bretagne,1.299300408
2018-06-01,Exportations,Grande-Bretagne,1.059979844
2018-07-01,Exportations,Grande-Bretagne,1.305411893
2018-08-01,Exportations,Grande-Bretagne,1.158345757
2018-09-01,Exportations,Grande-Bretagne,0.9056612395
2018-10-01,Exportations,Grande-Bretagne,0.8734559225
2018-11-01,Exportations,Grande-Bretagne,0.842983947
2018-12-01,Exportations,Grande-Bretagne,1.247300488
2019-01-01,Exportations,Grande-Bretagne,1.057561008
2019-02-01,Exportations,Grande-Bretagne,1.237494316
2019-03-01,Exportations,Grande-Bretagne,1.371387
2019-04-01,Exportations,Grande-Bretagne,0.6560362765
2019-05-01,Exportations,Grande-Bretagne,1.148967
2019-06-01,Exportations,Grande-Bretagne,0.861428681
2019-07-01,Exportations,Grande-Bretagne,1.0406088445
2019-08-01,Exportations,Grande-Bretagne,0.9537988685
2019-09-01,Exportations,Grande-Bretagne,0.852029237
2019-10-01,Exportations,Grande-Bretagne,0.729064757
2019-11-01,Exportations,Grande-Bretagne,1.016340465
2019-12-01,Exportations,Grande-Bretagne,1.035985392
2020-01-01,Exportations,Grande-Bretagne,0.882514153
2020-02-01,Exportations,Grande-Bretagne,1.1322360475
2020-03-01,Exportations,Grande-Bretagne,1.23531042
2020-04-01,Exportations,Grande-Bretagne,0.9902714695
2020-05-01,Exportations,Grande-Bretagne,0.9484308345
2020-06-01,Exportations,Grande-Bretagne,0.6939220855
2020-07-01,Exportations,Grande-Bretagne,0.305280776
2020-08-01,Exportations,Grande-Bretagne,0.773015048
2020-09-01,Exportations,Grande-Bretagne,0.4708275625
2020-10-01,Exportations,Grande-Bretagne,0.937926955
2020-11-01,Exportations,Grande-Bretagne,1.069119755
2020-12-01,Exportations,Grande-Bretagne,0.99584944
2021-01-01,Exportations,Grande-Bretagne,1.404455415
2021-02-01,Exportations,Grande-Bretagne,1.438321735
2021-03-01,Exportations,Grande-Bretagne,1.57997402
2021-04-01,Exportations,Grande-Bretagne,1.458857155
2021-05-01,Exportations,Grande-Bretagne,1.752346
2021-06-01,Exportations,Grande-Bretagne,1.74537975
2021-07-01,Exportations,Grande-Bretagne,1.907312
2021-08-01,Exportations,Grande-Bretagne,1.87835649
2021-09-01,Exportations,Grande-Bretagne,1.123413
2021-10-01,Exportations,Grande-Bretagne,0.580561
2021-11-01,Exportations,Grande-Bretagne,0.354228
2021-12-01,Exportations,Grande-Bretagne,0.397075
2022-01-01,Exportations,Grande-Bretagne,0.49262031
2022-02-01,Exportations,Grande-Bretagne,0.501358
2022-03-01,Exportations,Grande-Bretagne,0.33287
2022-04-01,Exportations,Grande-Bretagne,0.132744
2022-05-01,Exportations,Grande-Bretagne,0.065821
2022-06-01,Exportations,Grande-Bretagne,0.012738
2022-07-01,Exportations,Grande-Bretagne,0.006097
2022-08-01,Exportations,Grande-Bretagne,0.098915
2022-09-01,Exportations,Grande-Bretagne,0.045541
2022-10-01,Exportations,Grande-Bretagne,0.057172
2022-11-01,Exportations,Grande-Bretagne,0.14836241
2022-12-01,Exportations,Grande-Bretagne,0.79023706
2023-01-01,Exportations,Grande-Bretagne,1.157205
2023-02-01,Exportations,Grande-Bretagne,1.152415
2023-03-01,Exportations,Grande-Bretagne,1.564005
2023-04-01,Exportations,Grande-Bretagne,1.25793043
2023-05-01,Exportations,Grande-Bretagne,2.248829
2023-06-01,Exportations,Grande-Bretagne,1.38989
2023-07-01,Exportations,Grande-Bretagne,1.00280354
2023-08-01,Exportations,Grande-Bretagne,1.080194
2023-09-01,Exportations,Grande-Bretagne,0.98618043
2023-10-01,Exportations,Grande-Bretagne,1.383893
2023-11-01,Exportations,Grande-Bretagne,1.46686118
2023-12-01,Exportations,Grande-Bretagne,1.084436
2024-01-01,Exportations,Grande-Bretagne,1.185797
2024-02-01,Exportations,Grande-Bretagne,1.640073
2024-03-01,Exportations,Grande-Bretagne,2.425158
2024-04-01,Exportations,Grande-Bretagne,1.982464
2024-05-01,Exportations,Grande-Bretagne,2.255695
2024-06-01,Exportations,Grande-Bretagne,2.414118
2024-07-01,Exportations,Grande-Bretagne,2.468223
2024-08-01,Exportations,Grande-Bretagne,1.80265553
2024-09-01,Exportations,Grande-Bretagne,1.394563
2024-10-01,Exportations,Grande-Bretagne,0.861379
2024-11-01,Exportations,Grande-Bretagne,1.2571466
2024-12-01,Exportations,Grande-Bretagne,1.160259
2025-01-01,Exportations,Grande-Bretagne,1.322558
2025-02-01,Exportations,Grande-Bretagne,1.225356
2025-03-01,Exportations,Grande-Bretagne,2.50549
2025-04-01,Exportations,Grande-Bretagne,2.137162
2025-05-01,Exportations,Grande-Bretagne,2.086125
2025-06-01,Exportations,Grande-Bretagne,1.63315398
2025-07-01,Exportations,Grande-Bretagne,2.44020523
2025-08-01,Exportations,Grande-Bretagne,2.561014
2025-09-01,Exportations,Grande-Bretagne,2.020596
2005-01-01,Importations,Grande-Bretagne,-0.1002335
2005-02-01,Importations,Grande-Bretagne,-0.20592
2005-03-01,Importations,Grande-Bretagne,-0.117236
2005-04-01,Importations,Grande-Bretagne,-0.074992
2005-05-01,Importations,Grande-Bretagne,-0.023261
2005-06-01,Importations,Grande-Bretagne,-0.052194
2005-07-01,Importations,Grande-Bretagne,-0.0495545
2005-08-01,Importations,Grande-Bretagne,-0.0083965
2005-09-01,Importations,Grande-Bretagne,-0.0889435
2005-10-01,Importations,Grande-Bretagne,-0.0015445
2005-11-01,Importations,Grande-Bretagne,-0.008995
2005-12-01,Importations,Grande-Bretagne,-0.025096
2006-01-01,Importations,Grande-Bretagne,-0.076197
2006-02-01,Importations,Grande-Bretagne,-0.1886485
2006-03-01,Importations,Grande-Bretagne,-0.044057
2006-04-01,Importations,Grande-Bretagne,
2006-05-01,Importations,Grande-Bretagne,
2006-06-01,Importations,Grande-Bretagne,-0.0462915
2006-07-01,Importations,Grande-Bretagne,-0.068959
2006-08-01,Importations,Grande-Bretagne,-0.017373
2006-09-01,Importations,Grande-Bretagne,-0.064086
2006-10-01,Importations,Grande-Bretagne,-0.0210855
2006-11-01,Importations,Grande-Bretagne,-0.060644
2006-12-01,Importations,Grande-Bretagne,-0.266305
2007-01-01,Importations,Grande-Bretagne,-0.284242
2007-02-01,Importations,Grande-Bretagne,-0.2144385
2007-03-01,Importations,Grande-Bretagne,-0.058163
2007-04-01,Importations,Grande-Bretagne,-0.235546
2007-05-01,Importations,Grande-Bretagne,-0.175325
2007-06-01,Importations,Grande-Bretagne,-0.02893
2007-07-01,Importations,Grande-Bretagne,-0.01688
2007-08-01,Importations,Grande-Bretagne,
2007-09-01,Importations,Grande-Bretagne,-0.0037205
2007-10-01,Importations,Grande-Bretagne,-0.2461268565
2007-11-01,Importations,Grande-Bretagne,-0.5979923095
2007-12-01,Importations,Grande-Bretagne,-0.4914910615
2008-01-01,Importations,Grande-Bretagne,-0.069176209
2008-02-01,Importations,Grande-Bretagne,-0.059045836
2008-03-01,Importations,Grande-Bretagne,-0.047373296
2008-04-01,Importations,Grande-Bretagne,-0.051157015
2008-05-01,Importations,Grande-Bretagne,
2008-06-01,Importations,Grande-Bretagne,
2008-07-01,Importations,Grande-Bretagne,
2008-08-01,Importations,Grande-Bretagne,
2008-09-01,Importations,Grande-Bretagne,-0.0004373325
2008-10-01,Importations,Grande-Bretagne,-0.175590081
2008-11-01,Importations,Grande-Bretagne,-0.190079866
2008-12-01,Importations,Grande-Bretagne,-0.29588397
2009-01-01,Importations,Grande-Bretagne,-0.354753434
2009-02-01,Importations,Grande-Bretagne,-0.193222202
2009-03-01,Importations,Grande-Bretagne,-0.183087154
2009-04-01,Importations,Grande-Bretagne,-0.041144895
2009-05-01,Importations,Grande-Bretagne,-0.008090616
2009-06-01,Importations,Grande-Bretagne,-0.0230588975
2009-07-01,Importations,Grande-Bretagne,-0.0611023865
2009-08-01,Importations,Grande-Bretagne,-0.1579856675
2009-09-01,Importations,Grande-Bretagne,-0.350939438
2009-10-01,Importations,Grande-Bretagne,-0.7116139925
2009-11-01,Importations,Grande-Bretagne,-0.603343
2009-12-01,Importations,Grande-Bretagne,-0.60069
2010-01-01,Importations,Grande-Bretagne,-0.7941334885
2010-02-01,Importations,Grande-Bretagne,-0.714215992
2010-03-01,Importations,Grande-Bretagne,-0.69913394
2010-04-01,Importations,Grande-Bretagne,-0.3082994965
2010-05-01,Importations,Grande-Bretagne,-0.1792305
2010-06-01,Importations,Grande-Bretagne,-0.010589
2010-07-01,Importations,Grande-Bretagne,-0.017963
2010-08-01,Importations,Grande-Bretagne,-0.002477
2010-09-01,Importations,Grande-Bretagne,-0.116566735
2010-10-01,Importations,Grande-Bretagne,-0.5922954975
2010-11-01,Importations,Grande-Bretagne,-0.35075746
2010-12-01,Importations,Grande-Bretagne,-0.278363825
2011-01-01,Importations,Grande-Bretagne,-0.216287972
2011-02-01,Importations,Grande-Bretagne,-0.238358849
2011-03-01,Importations,Grande-Bretagne,-0.110096826
2011-04-01,Importations,Grande-Bretagne,-0.0271314655
2011-05-01,Importations,Grande-Bretagne,-0.1532810605
2011-06-01,Importations,Grande-Bretagne,-0.006729965
2011-07-01,Importations,Grande-Bretagne,-0.000227
2011-08-01,Importations,Grande-Bretagne,-0.005475
2011-09-01,Importations,Grande-Bretagne,-0.0316716575
2011-10-01,Importations,Grande-Bretagne,-0.1371401385
2011-11-01,Importations,Grande-Bretagne,-0.35939013
2011-12-01,Importations,Grande-Bretagne,-0.059108799
2012-01-01,Importations,Grande-Bretagne,-0.048463568
2012-02-01,Importations,Grande-Bretagne,-0.919406417
2012-03-01,Importations,Grande-Bretagne,-0.019560201
2012-04-01,Importations,Grande-Bretagne,-0.0212131915
2012-05-01,Importations,Grande-Bretagne,-0.0017594805
2012-06-01,Importations,Grande-Bretagne,-0.003458
2012-07-01,Importations,Grande-Bretagne,-5e-05
